Date	TW_I	TW_O	O2	TEMP_IN_Z1	TEMP_IN_Z2	TEMP_IN_Z3	TEMP_IN_Z4
21:14:47 05-03-2018	143.902923583984	140.743988037109	9.41320037841797	136	0	0	0
21:15:02 05-03-2018	143.820526123047	140.798934936523	9.64120006561279	136	0	0	0
21:15:17 05-03-2018	144.067733764648	141.128555297852	9.74760055541992	137	0	0	0
21:15:32 05-03-2018	143.573303222656	141.073623657227	9.9414005279541	137	0	0	0
21:15:47 05-03-2018	143.051391601563	141.183502197266	10.0781993865967	137	0	0	0
21:16:02 05-03-2018	142.254791259766	141.046157836914	10.2719993591309	137	0	0	0
21:16:17 05-03-2018	141.540588378906	140.853866577148	10.5228004455566	137	0	0	0
21:16:32 05-03-2018	140.469299316406	140.084732055664	10.632999420166	137	0	0	0
21:16:47 05-03-2018	139.892456054688	139.837509155273	10.8724002838135	137	0	0	0
21:17:02 05-03-2018	139.260665893555	139.452941894531	11.0167999267578	137	0	0	0
21:17:17 05-03-2018	138.656341552734	138.958511352539	11.3094005584717	137	0	0	0
21:17:32 05-03-2018	138.106964111328	138.656341552734	11.4461994171143	137	0	0	0
21:17:47 05-03-2018	137.859741210938	138.601409912109	11.6704006195068	138	0	0	0
21:18:02 05-03-2018	137.392776489258	138.161911010742	11.8299999237061	138	0	0	0
21:18:17 05-03-2018	136.843399047852	137.77734375	12.0086002349854	138	0	0	0
21:18:32 05-03-2018	136.788452148438	137.914688110352	12.2327995300293	138	0	0	0
21:18:47 05-03-2018	136.651107788086	137.77734375	12.4608001708984	138	0	0	0
21:19:02 05-03-2018	136.623641967773	137.667465209961	12.540599822998	138	0	0	0
21:19:17 05-03-2018	136.623641967773	137.749877929688	12.6926002502441	138	0	0	0
21:19:32 05-03-2018	136.81591796875	137.859741210938	12.8446006774902	138	0	0	0
21:19:47 05-03-2018	136.486297607422	137.612533569336	12.951000213623	138	0	0	0
21:20:02 05-03-2018	136.568710327148	137.667465209961	13.118200302124	138	0	0	0
21:20:17 05-03-2018	136.7060546875	137.969619750977	13.3120002746582	138	0	0	0
21:20:32 05-03-2018	136.568710327148	137.722396850586	13.3537998199463	139	0	0	0
21:20:47 05-03-2018	136.513763427734	137.722396850586	13.4602012634277	139	0	0	0
21:21:02 05-03-2018	136.623641967773	137.969619750977	13.7033996582031	139	0	0	0
21:21:17 05-03-2018	136.541229248047	137.997085571289	13.7756004333496	139	0	0	0
21:21:32 05-03-2018	136.541229248047	138.052032470703	13.771800994873	139	0	0	0
21:21:47 05-03-2018	136.623641967773	138.079498291016	13.8250007629395	139	0	0	0
21:22:02 05-03-2018	136.541229248047	138.052032470703	13.9124011993408	139	0	0	0
21:22:17 05-03-2018	136.458831787109	138.079498291016	13.9694004058838	139	0	0	0
21:22:32 05-03-2018	136.266540527344	137.914688110352	14.163200378418	139	0	0	0
21:22:47 05-03-2018	136.513763427734	138.134429931641	14.1898002624512	139	0	0	0
21:23:02 05-03-2018	136.596176147461	138.052032470703	14.2240009307861	139	0	0	0
21:23:17 05-03-2018	136.541229248047	138.161911010742	14.273401260376	139	0	0	0
21:23:32 05-03-2018	136.568710327148	138.24430847168	14.3113994598389	139	0	0	0
21:23:47 05-03-2018	136.596176147461	138.24430847168	14.3684005737305	139	0	0	0
21:24:02 05-03-2018	136.788452148438	138.436599731445	14.482400894165	139	0	0	0
21:24:17 05-03-2018	136.678573608398	138.271789550781	14.573600769043	139	0	0	0
21:24:32 05-03-2018	136.788452148438	138.354187011719	14.6116008758545	139	0	0	0
21:24:47 05-03-2018	136.733520507813	138.409133911133	14.6343994140625	139	0	0	0
21:25:02 05-03-2018	136.7060546875	138.409133911133	14.6571998596191	140	0	0	0
21:25:17 05-03-2018	136.760986328125	138.409133911133	14.6951999664307	139	0	0	0
21:25:32 05-03-2018	136.760986328125	138.518997192383	14.7180004119873	140	0	0	0
21:25:47 05-03-2018	136.81591796875	138.49153137207	14.7446002960205	140	0	0	0
21:26:02 05-03-2018	136.898330688477	138.518997192383	14.7749996185303	140	0	0	0
21:26:17 05-03-2018	137.008209228516	138.738754272461	14.7902011871338	140	0	0	0
21:26:32 05-03-2018	136.980743408203	138.656341552734	14.8206005096436	140	0	0	0
21:26:47 05-03-2018	137.200485229492	138.793685913086	14.9421997070313	140	0	0	0
21:27:02 05-03-2018	137.145553588867	138.573944091797	15.0030002593994	140	0	0	0
21:27:17 05-03-2018	137.255432128906	138.601409912109	15.0447998046875	140	0	0	0
21:27:32 05-03-2018	137.17301940918	138.49153137207	15.0562000274658	140	0	0	0
21:27:47 05-03-2018	137.255432128906	138.573944091797	15.0524005889893	139	0	0	0
21:28:02 05-03-2018	137.200485229492	138.409133911133	15.0599994659424	140	0	0	0
21:28:17 05-03-2018	137.227966308594	138.464065551758	15.0599994659424	140	0	0	0
21:28:32 05-03-2018	137.337829589844	138.601409912109	15.0752010345459	139	0	0	0
21:28:47 05-03-2018	137.255432128906	138.573944091797	15.0713996887207	140	0	0	0
21:29:02 05-03-2018	137.365310668945	138.49153137207	15.0713996887207	140	0	0	0
21:29:17 05-03-2018	137.475173950195	138.601409912109	15.0676002502441	140	0	0	0
21:29:32 05-03-2018	137.502655029297	138.628875732422	15.0752010345459	140	0	0	0
21:29:47 05-03-2018	137.530120849609	138.683822631836	15.082799911499	140	0	0	0
21:30:02 05-03-2018	137.557586669922	138.683822631836	15.0866012573242	139	0	0	0
21:30:17 05-03-2018	137.749877929688	138.821166992188	15.0790004730225	140	0	0	0
21:30:32 05-03-2018	137.612533569336	138.766220092773	15.0979995727539	140	0	0	0
21:30:47 05-03-2018	137.639999389648	138.738754272461	15.0904006958008	140	0	0	0
21:31:02 05-03-2018	137.612533569336	138.766220092773	15.1093997955322	140	0	0	0
21:31:17 05-03-2018	137.887222290039	138.876098632813	15.1208000183105	140	0	0	0
21:31:32 05-03-2018	137.667465209961	138.8486328125	15.1245994567871	140	0	0	0
21:31:47 05-03-2018	137.722396850586	138.821166992188	15.1208000183105	140	0	0	0
21:32:02 05-03-2018	137.749877929688	138.903564453125	15.1359996795654	140	0	0	0
21:32:17 05-03-2018	137.694931030273	138.8486328125	15.1398010253906	140	0	0	0
21:32:32 05-03-2018	137.832275390625	138.903564453125	15.1359996795654	140	0	0	0
21:32:47 05-03-2018	138.052032470703	139.068389892578	15.1284008026123	140	0	0	0
21:33:02 05-03-2018	137.832275390625	138.958511352539	15.1398010253906	140	0	0	0
21:33:17 05-03-2018	137.887222290039	138.931045532227	15.1322002410889	140	0	0	0
21:33:32 05-03-2018	137.969619750977	139.013442993164	15.1436004638672	140	0	0	0
21:33:47 05-03-2018	138.024566650391	139.068389892578	15.1473999023438	140	0	0	0
21:34:02 05-03-2018	138.024566650391	139.068389892578	15.1512012481689	140	0	0	0
21:34:17 05-03-2018	137.969619750977	139.013442993164	15.1588001251221	140	0	0	0
21:34:32 05-03-2018	137.997085571289	138.903564453125	15.1473999023438	140	0	0	0
21:34:47 05-03-2018	138.024566650391	139.040908813477	15.1588001251221	140	0	0	0
21:35:02 05-03-2018	138.106964111328	139.123321533203	15.1550006866455	140	0	0	0
21:35:17 05-03-2018	138.134429931641	139.040908813477	15.1550006866455	140	0	0	0
21:35:32 05-03-2018	137.997085571289	138.958511352539	15.1550006866455	140	0	0	0
21:35:47 05-03-2018	138.161911010742	139.123321533203	15.1550006866455	140	0	0	0
21:36:02 05-03-2018	138.161911010742	139.150787353516	15.1588001251221	140	0	0	0
21:36:17 05-03-2018	138.106964111328	139.095855712891	15.1588001251221	140	0	0	0
21:36:32 05-03-2018	138.161911010742	139.150787353516	15.1664009094238	140	0	0	0
21:36:47 05-03-2018	138.216842651367	138.876098632813	14.3570003509521	0	139	0	0
21:37:02 05-03-2018	138.464065551758	139.343078613281	12.0503997802734	0	140	0	0
21:37:17 05-03-2018	138.299255371094	140.002334594727	9.17000007629395	0	141	0	0
21:37:32 05-03-2018	138.24430847168	140.689056396484	7.59679985046387	0	142	0	0
21:37:47 05-03-2018	138.354187011719	141.101089477539	7.17500019073486	0	143	0	0
21:38:02 05-03-2018	138.381652832031	141.403244018555	7.13700008392334	0	144	0	0
21:38:17 05-03-2018	138.134429931641	141.59553527832	7.26620006561279	0	144	0	0
21:38:32 05-03-2018	138.409133911133	142.0625	7.36880016326904	0	145	0	0
21:38:47 05-03-2018	138.326721191406	142.227325439453	7.46380043029785	0	145	0	0
21:39:02 05-03-2018	138.409133911133	142.364669799805	7.53219985961914	0	145	0	0
21:39:17 05-03-2018	138.464065551758	142.529479980469	7.63479995727539	0	146	0	0
21:39:32 05-03-2018	138.49153137207	142.694290161133	7.66900062561035	0	146	0	0
21:39:47 05-03-2018	138.546478271484	142.886581420898	7.69939994812012	0	146	0	0
21:40:02 05-03-2018	138.354187011719	143.051391601563	7.78299999237061	0	146	0	0
21:40:17 05-03-2018	138.49153137207	143.1337890625	7.83619976043701	0	147	0	0
21:40:32 05-03-2018	138.546478271484	143.326080322266	7.88180065155029	0	147	0	0
21:40:47 05-03-2018	138.49153137207	143.271133422852	7.95779991149902	0	147	0	0
21:41:02 05-03-2018	138.628875732422	143.573303222656	8.08699989318848	0	147	0	0
21:41:17 05-03-2018	138.766220092773	143.683181762695	8.19719982147217	0	148	0	0
21:41:32 05-03-2018	138.958511352539	143.73811340332	8.31120014190674	0	147	0	0
21:41:47 05-03-2018	139.013442993164	144.012802124023	8.47459983825684	0	148	0	0
21:42:02 05-03-2018	139.040908813477	144.040267944336	8.63420009613037	0	148	0	0
21:42:17 05-03-2018	139.452941894531	144.56217956543	8.74820041656494	0	149	0	0
21:42:32 05-03-2018	139.452941894531	144.56217956543	8.96100044250488	0	149	0	0
21:42:47 05-03-2018	139.727645874023	144.891815185547	9.12820053100586	0	149	0	0
21:43:02 05-03-2018	139.727645874023	144.974212646484	9.31060028076172	0	149	0	0
21:43:17 05-03-2018	139.755111694336	145.056625366211	9.4778003692627	0	149	0	0
21:43:32 05-03-2018	139.864990234375	145.139038085938	9.62979984283447	0	149	0	0
21:43:47 05-03-2018	140.002334594727	145.303848266602	9.71339988708496	0	150	0	0
21:44:02 05-03-2018	140.167144775391	145.578536987305	9.90340042114258	0	150	0	0
21:44:17 05-03-2018	140.27702331543	145.798294067383	10.0554008483887	0	150	0	0
21:44:32 05-03-2018	140.414367675781	145.963104248047	10.1275997161865	0	150	0	0
21:44:47 05-03-2018	140.469299316406	146.182861328125	10.2947998046875	0	150	0	0
21:45:02 05-03-2018	140.551712036133	146.210327148438	10.4391994476318	0	151	0	0
21:45:17 05-03-2018	140.798934936523	146.485015869141	10.4962005615234	0	151	0	0
21:45:32 05-03-2018	140.771453857422	146.512481689453	10.5722007751465	0	151	0	0
21:45:47 05-03-2018	140.579177856445	146.457550048828	10.6748008728027	0	151	0	0
21:46:02 05-03-2018	140.853866577148	146.84211730957	10.7166004180908	0	151	0	0
21:46:17 05-03-2018	140.798934936523	146.814636230469	10.8229999542236	0	151	0	0
21:46:32 05-03-2018	141.183502197266	147.226669311523	10.8913993835449	0	152	0	0
21:46:47 05-03-2018	141.018676757813	147.336547851563	10.9484004974365	0	152	0	0
21:47:02 05-03-2018	141.265899658203	147.501373291016	10.986400604248	0	152	0	0
21:47:17 05-03-2018	141.403244018555	147.66618347168	11.043399810791	0	152	0	0
21:47:32 05-03-2018	141.59553527832	147.968338012695	11.0851993560791	0	152	0	0
21:47:47 05-03-2018	141.623001098633	147.940872192383	11.1308002471924	0	153	0	0
21:48:02 05-03-2018	141.732879638672	148.160629272461	11.1725997924805	0	153	0	0
21:48:17 05-03-2018	141.815277099609	148.270492553711	11.2220001220703	0	153	0	0
21:48:32 05-03-2018	141.787811279297	148.270492553711	11.2600002288818	0	153	0	0
21:48:47 05-03-2018	142.089965820313	148.682525634766	11.32080078125	0	153	0	0
21:49:02 05-03-2018	141.980102539063	148.682525634766	11.3360004425049	0	153	0	0
21:49:17 05-03-2018	142.172378540039	148.929748535156	11.3626003265381	0	154	0	0
21:49:32 05-03-2018	142.117446899414	148.98469543457	11.3854007720947	0	154	0	0
21:49:47 05-03-2018	142.309722900391	149.067092895508	11.4120006561279	0	154	0	0
21:50:02 05-03-2018	142.41960144043	149.314315795898	11.4234008789063	0	154	0	0
21:50:17 05-03-2018	142.502014160156	149.424194335938	11.4461994171143	0	154	0	0
21:50:32 05-03-2018	142.529479980469	149.506607055664	11.4461994171143	0	155	0	0
21:50:47 05-03-2018	142.447067260742	149.561538696289	11.4689998626709	0	155	0	0
21:51:02 05-03-2018	141.430709838867	149.836227416992	11.4804000854492	0	155	0	0
21:51:17 05-03-2018	140.029800415039	149.616485595703	11.5184001922607	0	155	0	0
21:51:32 05-03-2018	139.068389892578	149.067092895508	11.6818008422852	0	155	0	0
21:51:47 05-03-2018	138.821166992188	148.957229614258	11.7768001556396	0	155	0	0
21:52:02 05-03-2018	138.546478271484	148.682525634766	11.7996006011963	0	155	0	0
21:52:17 05-03-2018	138.49153137207	148.572662353516	11.8224010467529	0	156	0	0
21:52:32 05-03-2018	138.573944091797	148.655059814453	11.8528003692627	0	156	0	0
21:52:47 05-03-2018	138.546478271484	148.545181274414	11.8717994689941	0	156	0	0
21:53:02 05-03-2018	138.958511352539	148.98469543457	11.8870010375977	0	156	0	0
21:53:17 05-03-2018	139.370544433594	149.176971435547	11.8983993530273	0	156	0	0
21:53:32 05-03-2018	139.535354614258	149.341781616211	11.9097995758057	0	157	0	0
21:53:47 05-03-2018	139.700164794922	149.396728515625	11.9097995758057	0	157	0	0
21:54:02 05-03-2018	140.27702331543	149.781295776367	11.9136009216309	0	157	0	0
21:54:17 05-03-2018	140.661590576172	150.248260498047	11.8983993530273	0	157	0	0
21:54:32 05-03-2018	141.073623657227	150.385604858398	11.8831996917725	0	157	0	0
21:54:47 05-03-2018	141.458190917969	150.797653198242	11.8680000305176	0	157	0	0
21:55:02 05-03-2018	141.540588378906	150.88005065918	11.8717994689941	0	157	0	0
21:55:17 05-03-2018	141.760345458984	151.044860839844	11.8565998077393	0	158	0	0
21:55:32 05-03-2018	142.309722900391	151.511840820313	11.8490009307861	0	158	0	0
21:55:47 05-03-2018	142.282257080078	151.511840820313	11.8376007080078	0	158	0	0
21:56:02 05-03-2018	142.556945800781	151.759063720703	11.8299999237061	0	158	0	0
21:56:17 05-03-2018	142.776702880859	152.006286621094	11.8262004852295	0	158	0	0
21:56:32 05-03-2018	142.968978881836	152.19856262207	11.8110008239746	0	158	0	0
21:56:47 05-03-2018	143.216201782227	152.308441162109	11.8224010467529	0	159	0	0
21:57:02 05-03-2018	143.381011962891	151.978805541992	11.8565998077393	0	159	0	0
21:57:17 05-03-2018	143.518356323242	151.841461181641	11.8870010375977	0	158	0	0
21:57:32 05-03-2018	143.930389404297	152.061218261719	11.8908004760742	0	158	0	0
21:57:47 05-03-2018	144.067733764648	152.061218261719	11.8945999145508	0	159	0	0
21:58:02 05-03-2018	144.397369384766	152.363372802734	11.8945999145508	0	159	0	0
21:58:17 05-03-2018	144.589645385742	152.445785522461	11.8794002532959	0	159	0	0
21:58:32 05-03-2018	144.452301025391	152.226028442383	11.864200592041	0	159	0	0
21:58:47 05-03-2018	144.974212646484	152.802886962891	11.8490009307861	0	159	0	0
21:59:02 05-03-2018	145.056625366211	152.665542602539	11.8376007080078	0	159	0	0
21:59:17 05-03-2018	145.111557006836	152.747940063477	11.8262004852295	0	159	0	0
21:59:32 05-03-2018	145.606002807617	153.297317504883	11.8034000396729	0	159	0	0
21:59:47 05-03-2018	145.715881347656	153.297317504883	11.7958011627197	0	159	0	0
22:00:02 05-03-2018	145.715881347656	153.26985168457	11.7578010559082	0	159	0	0
22:00:17 05-03-2018	146.018035888672	153.544540405273	11.6856002807617	0	159	0	0
22:00:32 05-03-2018	146.182861328125	153.709365844727	11.6627998352051	0	159	0	0
22:00:47 05-03-2018	146.265258789063	153.901641845703	11.6361999511719	0	160	0	0
22:01:02 05-03-2018	146.182861328125	153.764297485352	11.621000289917	0	160	0	0
22:01:17 05-03-2018	146.457550048828	153.929107666016	11.6096000671387	0	160	0	0
22:01:32 05-03-2018	146.70475769043	154.203796386719	11.5981998443604	0	160	0	0
22:01:47 05-03-2018	146.84211730957	154.396087646484	11.5944004058838	0	160	0	0
22:02:02 05-03-2018	146.924514770508	154.423553466797	11.586799621582	0	160	0	0
22:02:17 05-03-2018	146.759704589844	154.313674926758	11.5753993988037	0	160	0	0
22:02:32 05-03-2018	146.897048950195	154.478485107422	11.564001083374	0	160	0	0
22:02:47 05-03-2018	147.199203491211	154.6982421875	11.5487995147705	0	160	0	0
22:03:02 05-03-2018	147.364013671875	154.780654907227	11.5335998535156	0	160	0	0
22:03:17 05-03-2018	147.446426391602	154.945465087891	11.5184001922607	0	160	0	0
22:03:32 05-03-2018	147.583770751953	154.972930908203	11.510799407959	0	160	0	0
22:03:47 05-03-2018	147.611236572266	155.137741088867	11.4955997467041	0	161	0	0
22:04:02 05-03-2018	147.693649291992	155.220153808594	11.4766006469727	0	161	0	0
22:04:17 05-03-2018	147.995803833008	155.522308349609	11.4652004241943	0	161	0	0
22:04:32 05-03-2018	147.995803833008	155.412445068359	11.4575996398926	0	161	0	0
22:04:47 05-03-2018	147.940872192383	155.522308349609	11.4461994171143	0	161	0	0
22:05:02 05-03-2018	148.133148193359	155.632186889648	11.4348011016846	0	161	0	0
22:05:17 05-03-2018	148.462783813477	155.906875610352	11.4158000946045	0	161	0	0
22:05:32 05-03-2018	148.243026733398	155.714599609375	11.4234008789063	0	161	0	0
22:05:47 05-03-2018	148.490249633789	155.961822509766	11.4082012176514	0	161	0	0
22:06:02 05-03-2018	148.600128173828	155.989288330078	11.4006004333496	0	161	0	0
22:06:17 05-03-2018	148.627593994141	156.181564331055	11.396800994873	0	161	0	0
22:06:32 05-03-2018	148.792404174805	156.181564331055	11.3815994262695	0	161	0	0
22:06:47 05-03-2018	148.847351074219	156.291442871094	11.3702011108398	0	162	0	0
22:07:02 05-03-2018	148.902282714844	156.346389770508	11.3626003265381	0	162	0	0
22:07:17 05-03-2018	148.819885253906	156.291442871094	11.3360004425049	0	162	0	0
22:07:32 05-03-2018	149.067092895508	156.37385559082	11.32080078125	0	162	0	0
22:07:47 05-03-2018	148.98469543457	156.428787231445	11.2903995513916	0	162	0	0
22:08:02 05-03-2018	149.231918334961	156.73095703125	11.2751998901367	0	162	0	0
22:08:17 05-03-2018	149.45166015625	156.978164672852	11.244800567627	0	162	0	0
22:08:32 05-03-2018	149.45166015625	156.785888671875	11.2182006835938	0	162	0	0
22:08:47 05-03-2018	149.424194335938	156.785888671875	11.2182006835938	0	162	0	0
22:09:02 05-03-2018	149.561538696289	156.950698852539	11.210599899292	0	162	0	0
22:09:17 05-03-2018	149.561538696289	156.8408203125	11.210599899292	0	162	0	0
22:09:32 05-03-2018	149.643951416016	157.088043212891	11.210599899292	0	162	0	0
22:09:47 05-03-2018	149.781295776367	157.307800292969	11.2144012451172	0	162	0	0
22:10:02 05-03-2018	149.781295776367	157.280334472656	11.2030010223389	0	162	0	0
22:10:17 05-03-2018	149.946105957031	157.500076293945	11.1802005767822	0	162	0	0
22:10:32 05-03-2018	150.05598449707	157.472610473633	11.1764011383057	0	162	0	0
22:10:47 05-03-2018	149.80876159668	157.390213012695	11.1840000152588	0	162	0	0
22:11:02 05-03-2018	150.303207397461	157.582489013672	11.1688003540039	0	162	0	0
22:11:17 05-03-2018	150.138397216797	157.582489013672	11.153600692749	0	163	0	0
22:11:32 05-03-2018	150.110916137695	157.527557373047	11.153600692749	0	163	0	0
22:11:47 05-03-2018	150.220794677734	154.753189086914	12.0694007873535	0	0	0	145
22:12:02 05-03-2018	150.358139038086	146.182861328125	12.5330009460449	0	0	0	137
22:12:17 05-03-2018	150.330673217773	143.1337890625	11.5906009674072	0	0	0	136
22:12:32 05-03-2018	150.385604858398	142.474533081055	10.6786003112793	0	0	0	135
22:12:47 05-03-2018	150.660293579102	142.639358520508	10.423999786377	0	0	0	134
22:13:02 05-03-2018	150.358139038086	142.639358520508	10.4505996704102	0	0	0	134
22:13:17 05-03-2018	150.577896118164	143.216201782227	10.5456008911133	0	0	0	133
22:13:32 05-03-2018	150.605361938477	143.463424682617	10.5456008911133	0	0	0	133
22:13:47 05-03-2018	150.825119018555	143.820526123047	10.6216011047363	0	0	0	133
22:14:02 05-03-2018	150.687774658203	144.067733764648	10.743200302124	0	0	0	133
22:14:17 05-03-2018	150.550430297852	144.397369384766	10.8229999542236	0	0	0	133
22:14:32 05-03-2018	150.742706298828	144.80940246582	10.9787998199463	0	0	0	133
22:14:47 05-03-2018	150.825119018555	145.056625366211	11.0699996948242	0	0	0	133
22:15:02 05-03-2018	150.852584838867	145.331314086914	11.210599899292	0	0	0	133
22:15:17 05-03-2018	150.770172119141	145.551071166992	11.3549995422363	0	0	0	133
22:15:32 05-03-2018	150.248260498047	145.908157348633	11.4195995330811	0	0	0	133
22:15:47 05-03-2018	149.396728515625	145.963104248047	11.5564002990723	0	0	0	134
22:16:02 05-03-2018	148.600128173828	145.743347167969	11.753999710083	0	0	0	134
22:16:17 05-03-2018	147.968338012695	145.413726806641	11.8451995849609	0	0	0	134
22:16:32 05-03-2018	147.611236572266	145.139038085938	11.9326000213623	0	0	0	134
22:16:47 05-03-2018	146.897048950195	144.644592285156	12.1872005462646	0	0	0	134
22:17:02 05-03-2018	146.457550048828	144.397369384766	12.2898006439209	0	0	0	134
22:17:17 05-03-2018	146.155380249023	144.150146484375	12.4493999481201	0	0	0	134
22:17:32 05-03-2018	145.88069152832	144.012802124023	12.5482006072998	0	0	0	134
22:17:47 05-03-2018	145.88069152832	143.985336303711	12.6736011505127	0	0	0	134
22:18:02 05-03-2018	145.770812988281	143.902923583984	12.8332004547119	0	0	0	134
22:18:17 05-03-2018	145.441192626953	143.683181762695	12.909200668335	0	0	0	134
22:18:32 05-03-2018	145.441192626953	143.765579223633	13.0650005340576	0	0	0	135
22:18:47 05-03-2018	145.221435546875	143.408477783203	13.1979999542236	0	0	0	135
22:19:02 05-03-2018	145.276382446289	143.683181762695	13.3234004974365	0	0	0	135
22:19:17 05-03-2018	145.303848266602	143.628234863281	13.3652000427246	0	0	0	135
22:19:32 05-03-2018	145.303848266602	143.793045043945	13.4981994628906	0	0	0	135
22:19:47 05-03-2018	145.16650390625	143.765579223633	13.7224006652832	0	0	0	135
22:20:02 05-03-2018	145.001693725586	143.600769042969	13.7832012176514	0	0	0	135
22:20:17 05-03-2018	145.084091186523	143.793045043945	13.7604007720947	0	0	0	135
22:20:32 05-03-2018	145.084091186523	143.847991943359	13.8554000854492	0	0	0	135
22:20:47 05-03-2018	144.836868286133	143.628234863281	13.9237995147705	0	0	0	135
22:21:02 05-03-2018	144.864349365234	143.628234863281	13.996000289917	0	0	0	135
22:21:17 05-03-2018	144.781936645508	143.683181762695	14.1403999328613	0	0	0	135
22:21:32 05-03-2018	144.644592285156	143.573303222656	14.1898002624512	0	0	0	135
22:21:47 05-03-2018	144.781936645508	143.820526123047	14.2315998077393	0	0	0	135
22:22:02 05-03-2018	144.397369384766	143.435958862305	14.3227996826172	0	0	0	135
22:22:17 05-03-2018	144.534713745117	143.545837402344	14.3950004577637	0	0	0	136
22:22:32 05-03-2018	144.424835205078	143.518356323242	14.5165996551514	0	0	0	135
22:22:47 05-03-2018	144.397369384766	143.518356323242	14.5811996459961	0	0	0	136
22:23:02 05-03-2018	144.397369384766	143.463424682617	14.6154003143311	0	0	0	136
22:23:17 05-03-2018	144.342437744141	143.353546142578	14.6571998596191	0	0	0	136
22:23:32 05-03-2018	144.397369384766	143.573303222656	14.6800003051758	0	0	0	136
22:23:47 05-03-2018	144.369903564453	143.600769042969	14.7180004119873	0	0	0	136
22:24:02 05-03-2018	144.150146484375	143.271133422852	14.7636013031006	0	0	0	136
22:24:17 05-03-2018	144.424835205078	143.435958862305	14.816801071167	0	0	0	136
22:24:32 05-03-2018	144.150146484375	143.243667602539	14.8661994934082	0	0	0	136
22:24:47 05-03-2018	144.397369384766	143.545837402344	14.9916000366211	0	0	0	136
22:25:02 05-03-2018	144.122680664063	143.408477783203	15.0030002593994	0	0	0	136
22:25:17 05-03-2018	144.369903564453	143.545837402344	15.0410003662109	0	0	0	136
22:25:32 05-03-2018	144.012802124023	143.326080322266	15.0447998046875	0	0	0	136
22:25:47 05-03-2018	143.902923583984	143.243667602539	15.0599994659424	0	0	0	136
22:26:02 05-03-2018	143.518356323242	143.381011962891	15.0866012573242	0	0	0	136
22:26:17 05-03-2018	142.968978881836	143.161270141602	15.1093997955322	0	0	0	136
22:26:32 05-03-2018	142.337188720703	142.694290161133	15.1359996795654	0	0	0	136
22:26:47 05-03-2018	141.705413818359	142.144912719727	15.1588001251221	0	0	0	136
22:27:02 05-03-2018	141.265899658203	141.732879638672	15.1778011322021	0	0	0	136
22:27:17 05-03-2018	140.743988037109	141.238433837891	15.193000793457	0	0	0	136
22:27:32 05-03-2018	140.359420776367	140.771453857422	15.2044010162354	0	0	0	136
22:27:47 05-03-2018	140.167144775391	140.496765136719	15.1891994476318	0	0	0	136
22:28:02 05-03-2018	139.56282043457	139.892456054688	15.2271995544434	0	0	0	136
22:28:17 05-03-2018	139.260665893555	139.590301513672	15.1891994476318	0	0	0	136
22:28:32 05-03-2018	139.040908813477	139.370544433594	15.1778011322021	0	0	0	136
22:28:47 05-03-2018	138.766220092773	139.040908813477	15.1664009094238	0	0	0	136
22:29:02 05-03-2018	138.464065551758	138.711288452148	15.1702003479004	0	0	0	136
22:29:17 05-03-2018	138.216842651367	138.464065551758	15.193000793457	0	0	0	136
22:29:32 05-03-2018	138.106964111328	138.299255371094	15.2917995452881	0	0	0	136
22:29:47 05-03-2018	138.189376831055	138.106964111328	15.284200668335	0	0	0	136
22:30:02 05-03-2018	137.722396850586	137.887222290039	15.3108005523682	0	0	0	136
22:30:17 05-03-2018	137.447708129883	137.585052490234	15.3183994293213	0	0	0	136
22:30:32 05-03-2018	137.42024230957	137.694931030273	15.382999420166	0	0	0	136
22:30:47 05-03-2018	136.953277587891	137.200485229492	15.4666004180908	0	0	0	135
22:31:02 05-03-2018	136.925796508789	137.227966308594	15.493200302124	0	0	0	136
22:31:17 05-03-2018	136.678573608398	136.925796508789	15.5122013092041	0	0	0	136
22:31:32 05-03-2018	136.403884887695	136.7060546875	15.5426006317139	0	0	0	136
22:31:47 05-03-2018	136.019317626953	137.227966308594	13.6653995513916	0	0	139	0
22:32:02 05-03-2018	136.019317626953	140.139678955078	11.5032005310059	0	0	144	0
22:32:17 05-03-2018	135.415008544922	141.073623657227	9.73239994049072	0	0	145	0
22:32:32 05-03-2018	135.415008544922	141.732879638672	9.25360012054443	0	0	146	0
22:32:47 05-03-2018	135.03044128418	141.760345458984	9.28400039672852	0	0	146	0
22:33:02 05-03-2018	134.700805664063	141.897689819336	9.32200050354004	0	0	147	0
22:33:17 05-03-2018	134.398651123047	141.842758178711	9.37139987945557	0	0	147	0
22:33:32 05-03-2018	134.20637512207	141.925155639648	9.50059986114502	0	0	147	0
22:33:47 05-03-2018	133.931686401367	141.815277099609	9.53859996795654	0	0	147	0
22:34:02 05-03-2018	133.766860961914	141.925155639648	9.59560012817383	0	0	147	0
22:34:17 05-03-2018	133.437240600586	141.787811279297	9.63740062713623	0	0	148	0
22:34:32 05-03-2018	133.272430419922	141.677932739258	9.63740062713623	0	0	148	0
22:34:47 05-03-2018	132.942794799805	141.677932739258	9.64879989624023	0	0	148	0
22:35:02 05-03-2018	132.777984619141	141.705413818359	9.68680000305176	0	0	148	0
22:35:17 05-03-2018	132.558227539063	141.59553527832	9.71339988708496	0	0	148	0
22:35:32 05-03-2018	132.393417358398	141.430709838867	9.78940010070801	0	0	148	0
22:35:47 05-03-2018	132.640640258789	141.568069458008	9.83120059967041	0	0	148	0
